# omega_cold,sigma8_cold,hubble,ns,omega_baryon
0.35404845,0.67447333,0.60799193,0.93854828,0.05459347
0.24676224,0.83701978,0.78173604,0.97185284,0.05836500
0.29523613,0.86309058,0.72434346,0.94919475,0.05008914
0.39799927,0.67570329,0.72349261,1.00364989,0.05655986
0.26819610,0.89712327,0.72136544,0.99116941,0.04156255
0.33499087,0.84240344,0.73568329,0.96954420,0.05707195
0.29669004,0.75725366,0.77617531,0.98465107,0.04935515
0.34264548,0.75048778,0.62512999,0.94414710,0.04344770
0.36805988,0.72049871,0.65731045,0.97666502,0.04411267
0.38366835,0.72479342,0.70657163,0.92140970,0.05636896
0.27402214,0.70619183,0.60735389,0.98918974,0.05767727
0.37227045,0.69300320,0.73288796,0.98343980,0.05380461
0.24134159,0.87934406,0.70833699,0.93042192,0.04170991
0.37122304,0.68770032,0.79261910,0.92907427,0.05447986
0.25457193,0.67413110,0.66913282,0.96471190,0.05153881
0.32492815,0.67461856,0.69037621,0.93771088,0.04602089
0.38975586,0.79705519,0.74516494,1.00394397,0.04132639
0.26535580,0.73123610,0.79695405,0.97982003,0.04541214
0.25118741,0.82817564,0.75771166,0.93912916,0.05426703
0.33014518,0.80189408,0.71742945,0.93807139,0.04118214
0.32495989,0.86254505,0.76674469,0.97787813,0.04961020
0.29735866,0.75862328,0.61782616,0.97971832,0.05169849
0.28950292,0.82615704,0.76138828,0.95461110,0.04626261
0.39122873,0.80436031,0.62174671,0.96686807,0.05480049
0.23025504,0.85999599,0.65489595,0.94203615,0.04259504
0.26786628,0.83134877,0.78627191,0.94872275,0.05715483
0.29848183,0.81450699,0.69266717,0.93907289,0.04457275
0.26261386,0.88955985,0.76799798,0.97824554,0.05870695
0.30104516,0.85253302,0.62609819,0.92865267,0.05622356
0.27942352,0.78092931,0.71576813,1.00787068,0.05869332
0.31320741,0.70660340,0.64124553,0.98777432,0.05146126
0.28360014,0.68092142,0.77937614,0.99566864,0.05917811
0.38792141,0.74569413,0.72437788,0.94615996,0.05000237
0.32075648,0.75538069,0.76658395,0.93324700,0.05610478
0.28202070,0.71126495,0.60789898,0.92189069,0.04178223
0.32340612,0.69343619,0.75145577,0.93648062,0.04118500
0.24674442,0.88108292,0.70914099,0.92647254,0.05112945
0.38832009,0.81410149,0.60360126,0.97923321,0.05545872
0.26191814,0.82858951,0.69991761,0.93833213,0.04061953
0.25387078,0.84484635,0.66171547,0.96018006,0.05744157
0.26613923,0.88953592,0.67027264,0.97428236,0.04128218
0.35261843,0.87857716,0.60850195,0.92112654,0.05129274
0.23068646,0.65783402,0.63554619,0.96025685,0.04933608
0.25846504,0.89745546,0.60631245,0.92353689,0.04932098
0.30848038,0.88176408,0.66561321,0.95029175,0.05380094
0.30474262,0.68070075,0.71723654,0.93875312,0.04963141
0.32541176,0.71761252,0.79586713,0.93365345,0.04322343
0.35832122,0.81377437,0.61505475,1.00470383,0.04606794
0.29314450,0.70495804,0.79330507,0.94785935,0.05367279
0.30686727,0.71969897,0.62739800,0.98662111,0.05581801
0.27727673,0.80506106,0.70290498,0.94242956,0.04972491
0.26347946,0.72955758,0.68730282,0.92396790,0.04675415
0.30199456,0.78032910,0.77077847,1.00319425,0.05121199
0.38108843,0.80486664,0.79451668,0.93736594,0.05948520
0.34818795,0.86270267,0.66960695,0.97602388,0.04747541
0.33546947,0.72627278,0.61755186,0.93421152,0.05335810
0.30448701,0.89833332,0.65723087,0.99028322,0.05737594
0.23329555,0.81090965,0.76497535,0.94664301,0.04732530
0.33924393,0.68812952,0.76605014,0.96883604,0.05958346
0.34929760,0.73309506,0.62138278,0.98536859,0.05209020
0.25040208,0.83325101,0.71429543,0.92997261,0.05333286
0.34520182,0.67558599,0.77533315,1.00803540,0.05039352
0.36001460,0.72421259,0.64850224,0.93846233,0.04947096
0.38360471,0.68553839,0.76585581,0.93735359,0.05499560
0.31296482,0.89445600,0.71964850,0.99108323,0.04471942
0.30412201,0.78925676,0.69928403,0.93935302,0.05598831
0.39037812,0.82038950,0.78488372,1.00633930,0.04813309
0.35161924,0.85311514,0.70062869,0.93118605,0.05670955
0.24487771,0.82201509,0.78211212,1.00092579,0.04020702
0.36205930,0.82755262,0.70505860,0.96792883,0.04064107
0.34179856,0.89633882,0.66635203,0.93005775,0.04000684
0.31308748,0.78333820,0.76196364,0.96059229,0.05926332
0.32234739,0.78157866,0.64877693,0.98715276,0.05021943
0.38953243,0.75464403,0.74528657,0.94586370,0.05263698
0.24004787,0.71266547,0.76096249,0.94158212,0.04400425
0.29463118,0.79990451,0.77027936,0.94397246,0.04704426
0.31602529,0.89808668,0.64615224,0.99194769,0.04399258
0.23680904,0.66230269,0.72837540,0.97587947,0.04959271
0.25499048,0.81944382,0.64195501,0.98517674,0.05868428
0.25945715,0.86591242,0.62604018,1.00652589,0.05559089
0.29430229,0.84147981,0.62543289,0.99291431,0.04892766
0.33554041,0.85388038,0.72087727,0.95341346,0.05367421
0.31957295,0.73316753,0.70236890,0.94155199,0.05279546
0.31755918,0.78707046,0.73552941,0.96514664,0.05549885
0.23686642,0.78647889,0.73851650,1.00102012,0.05868728
0.30748969,0.68611984,0.65873627,1.00117553,0.04736193
0.37447917,0.67030690,0.66102325,0.99649027,0.04793224
0.34699744,0.72750326,0.75478603,0.99039193,0.04551495
0.34975390,0.85075202,0.68605799,0.93795216,0.05453986
0.34915394,0.72986387,0.61022649,1.00309843,0.04668202
0.29124825,0.80110501,0.66018225,1.00243056,0.05505649
0.33107597,0.73158379,0.74796972,0.99846866,0.04950973
0.23433301,0.76699742,0.72066724,0.92437984,0.05463757
0.39786324,0.73370783,0.73450922,0.94635259,0.04012923
0.38801779,0.74287312,0.71050520,1.00730010,0.05408031
0.32197715,0.68165933,0.74431293,0.99850988,0.04566046
0.28142503,0.69818769,0.74469877,0.98507364,0.05347376
0.35035584,0.67924178,0.68156538,1.00809035,0.04278367
0.39415124,0.86392817,0.79486613,0.95161664,0.05942594
0.24744950,0.76574294,0.60782807,0.97385209,0.04342415
0.30091911,0.84758302,0.76733892,0.94277940,0.05646604
0.38127044,0.75418837,0.75105560,1.00658169,0.04850853
0.25972923,0.81626372,0.76425074,0.98976056,0.04306463
0.35726807,0.82458375,0.77091459,0.93017565,0.05294591
0.33091562,0.74886418,0.64231124,0.95254179,0.05498358
0.38878701,0.70576919,0.79205872,0.95965609,0.04137525
0.29064954,0.67276422,0.65630370,0.96937111,0.05994048
0.39462903,0.87585848,0.75103137,0.99594427,0.05161908
0.37663495,0.76393687,0.76707365,0.99993706,0.05309717
0.36370289,0.75996474,0.61142886,1.00198162,0.05288993
0.28819744,0.84753856,0.67447959,0.96673475,0.05135376
0.37810031,0.72741814,0.74735197,0.98772924,0.04235200
0.39598525,0.84117266,0.63702901,0.95773404,0.04926690
0.37927323,0.82314939,0.62098117,0.96319003,0.04320975
0.36310751,0.86360047,0.62424765,0.92033651,0.04755403
0.31323050,0.86925064,0.72525592,0.98521739,0.05062116
0.28364547,0.75692672,0.66093702,0.96797903,0.04931124
0.34941397,0.72327580,0.79135885,0.96978869,0.05647286
0.32819703,0.67359627,0.79396933,1.00086794,0.05833509
0.23744337,0.89656890,0.68418291,0.92161069,0.04916658
0.39682101,0.73329981,0.71875678,0.99728593,0.04900588
0.33255097,0.75190790,0.77050824,0.99458871,0.05421461
0.38297290,0.68204481,0.79896874,0.94686606,0.05553067
0.23444598,0.65024196,0.77425828,0.97453780,0.05733398
0.29579023,0.68196944,0.70790370,0.99963948,0.05641943
0.32849089,0.82199189,0.67834403,0.97164238,0.04734225
0.39843339,0.82833058,0.66449704,0.98865278,0.05535896
0.35086428,0.80744607,0.76937976,0.95844577,0.04751017
0.37836245,0.84567576,0.76741798,0.98457867,0.04967949
0.38958677,0.79596699,0.63579433,0.98401184,0.04579363
0.24536002,0.69000873,0.77713744,0.95844862,0.05350299
0.23954007,0.78553365,0.77782580,1.00872455,0.05818825
0.31760757,0.85069304,0.60405801,0.93460154,0.05221187
0.28905390,0.69504848,0.79746902,1.00206056,0.05169478
0.24525256,0.88245445,0.69805381,1.00653906,0.05871887
0.29630896,0.66733362,0.63513580,0.93775719,0.05485980
0.33528390,0.81416015,0.67003510,0.97960929,0.04528183
0.31522483,0.81071025,0.76633778,0.94635128,0.05529650
0.24872902,0.89740277,0.79270476,0.95537272,0.05123744
0.25773195,0.77272630,0.78221817,0.92657606,0.04021753
0.31499331,0.77803144,0.72197052,0.98007886,0.04973137
0.27972260,0.81394333,0.71746281,0.96269958,0.05089324
0.36277357,0.84229839,0.63227492,0.99593093,0.05267803
0.23813100,0.86473456,0.69913990,0.95320834,0.05371673
0.24692554,0.85360189,0.79644471,0.93741097,0.04257650
0.30378042,0.73426348,0.72584715,0.94127673,0.04453150
0.28994393,0.68919756,0.64082703,1.00664495,0.04107477
0.34025358,0.78823457,0.62105697,1.00970106,0.04691546
0.26285084,0.84916395,0.61421511,0.94993505,0.05994325
0.39441642,0.77586476,0.78037636,0.98738542,0.05067510
0.23855072,0.87820090,0.70344368,0.95283449,0.04631026
0.23034158,0.80824156,0.72486778,0.98298552,0.04773947
0.30058023,0.67672215,0.76878681,0.98341597,0.05562048
0.25795962,0.84616987,0.62351093,0.98872808,0.05254816
0.25050413,0.88915210,0.76092299,1.00591432,0.04379907
0.32870119,0.73999791,0.65541219,0.92953768,0.04836966
0.27598580,0.81714511,0.76076081,0.92984815,0.04095472
0.37198951,0.73469171,0.63064707,0.96298232,0.05271012
0.35797087,0.65886862,0.61542578,0.99422609,0.04098110
0.32598825,0.73364601,0.74768653,0.93908656,0.04544545
0.27180024,0.79584169,0.74725337,0.97792891,0.04044562
0.37631572,0.75623646,0.78389742,0.94177380,0.04298411
0.24508874,0.75837747,0.76619803,0.92485961,0.04886056
0.39697806,0.87525392,0.77769886,1.00866101,0.04280525
0.25109184,0.82754567,0.60648008,1.00877543,0.04882235
0.26290113,0.82518162,0.60660577,0.96567627,0.05186563
0.36785299,0.68413504,0.75511292,0.94233689,0.05799563
0.36434536,0.85774824,0.64263886,0.95909676,0.04554538
0.33181330,0.79360089,0.67181715,0.92901157,0.05328480
0.35815126,0.85582260,0.70485623,1.00815431,0.05237479
0.27204123,0.83080820,0.74232578,0.98347714,0.04561264
0.38299932,0.73805332,0.79561271,0.95926696,0.04296899
0.25835707,0.89761857,0.74979017,0.98975744,0.04133788
0.34638063,0.83620682,0.70284272,0.96376571,0.04549542
0.30217868,0.65867433,0.71772893,0.95217770,0.04845870
0.29855440,0.74083612,0.64433812,0.98408761,0.05871214
0.28175205,0.84980193,0.74242167,0.93164916,0.05573014
0.26621992,0.83347491,0.71601875,0.94833101,0.04368181
0.27271502,0.82418247,0.62118419,0.97063769,0.05609971
0.31038029,0.67101613,0.62189974,0.94761847,0.04089134
0.38999934,0.77165470,0.79172480,0.97345374,0.04335372
0.27947327,0.70155807,0.69327610,0.93857917,0.04781103
0.23971653,0.84014720,0.62084963,0.98406110,0.05284967
0.27712175,0.79485115,0.74239430,0.93272280,0.05937536
0.31007173,0.68931093,0.60062162,0.93759230,0.05464977
0.36070354,0.88576636,0.69468396,0.97405509,0.04814305
0.35568149,0.67821117,0.72131458,0.92697060,0.04285593
0.28924833,0.88269746,0.68397383,0.93317991,0.04067991
0.34877765,0.65053260,0.70089856,0.93679871,0.04523332
0.37893312,0.82002028,0.78718473,0.93558844,0.05987772
0.26935569,0.81153513,0.66316717,0.98463161,0.04523659
0.26447906,0.66701291,0.64152933,0.94689809,0.05893979
0.36474770,0.80479916,0.63685449,1.00932415,0.04130762
0.38035414,0.75683429,0.75631158,0.97647419,0.05831313
0.35198600,0.68228199,0.75922842,0.98880058,0.04215103
0.31721057,0.68218109,0.60263006,0.97784769,0.05915795
0.30408698,0.70986702,0.71709488,0.95314701,0.05532056
0.29866219,0.70512345,0.79477949,0.95901860,0.04488186
0.26056713,0.71712658,0.79002908,0.93001145,0.04669942
0.26896291,0.72118156,0.61805796,0.98497023,0.04848138
0.32360179,0.79383915,0.66364585,0.95398579,0.05541479
0.27495060,0.87723984,0.66898302,0.98559644,0.05177955
0.36560995,0.76749313,0.72109948,0.98556282,0.05584527
0.24770803,0.73746188,0.76370234,0.98001837,0.05147896
0.38710822,0.84107946,0.73429685,0.99897407,0.05505499
0.23083858,0.69023011,0.76600821,0.98786204,0.04072121
0.36895744,0.89572210,0.73293923,0.96117204,0.05070101
0.28888194,0.81161099,0.63773039,0.98860090,0.04699867
0.36516159,0.68426634,0.76500830,0.96416663,0.05440937
0.35339738,0.77380765,0.70324705,0.95487378,0.04297312
0.29941282,0.82089909,0.73024290,1.00237553,0.05262099
0.37139879,0.81987475,0.73116169,1.00468591,0.05179209
0.34902913,0.86430334,0.61278155,0.97169099,0.05872159
0.27432435,0.72651128,0.75626111,0.93934605,0.04899146
0.23907565,0.75393253,0.73624052,0.98729274,0.05533852
0.37696624,0.72969813,0.65113780,0.93982977,0.04603270
0.27001683,0.87797914,0.73946953,0.98828384,0.04738624
0.35196119,0.76193710,0.72537497,0.96404145,0.04600380
0.33666380,0.78337165,0.68036978,0.95539651,0.04271540
0.33689205,0.67865950,0.66864426,0.95602648,0.04615430
0.25375137,0.85854144,0.76474682,0.92780838,0.05845969
0.37943801,0.66432284,0.69778243,1.00381768,0.05780636
0.28235044,0.77341106,0.63926031,0.98714677,0.04503185
0.33285745,0.72036678,0.72443355,1.00328594,0.05336681
0.27878551,0.84882030,0.71435919,0.96777772,0.04844224
0.25911528,0.81730802,0.76804487,0.92537005,0.04054836
0.31826924,0.86633602,0.73827998,0.92358168,0.05516002
0.38337770,0.89912656,0.66872195,0.99803882,0.05888842
0.27764333,0.85718026,0.69883987,0.92510041,0.05328250
0.37878752,0.84340951,0.70031397,1.00918721,0.05966607
0.29362353,0.76711382,0.61884895,0.99293231,0.04025889
0.36879765,0.68082933,0.60606182,0.98876061,0.04299487
0.31808648,0.72415737,0.65742323,1.00471193,0.04940460
0.29751125,0.87963309,0.69158508,0.95046312,0.05388700
0.25690100,0.87802494,0.65176288,0.95799251,0.05180974
0.26874612,0.74413207,0.67308483,0.99511947,0.05570429
0.23534796,0.89908574,0.60813999,0.95395120,0.05136856
0.32544536,0.88688759,0.69902380,0.94447387,0.04871944
0.25051970,0.80363232,0.69756024,0.98048926,0.05380816
0.34942916,0.72863476,0.76057656,0.98565911,0.05452847
0.33785615,0.76552829,0.63321781,0.97484257,0.05528299
0.33858865,0.83474729,0.78629693,0.98809546,0.05199703
0.28723817,0.84572459,0.73167053,0.98096452,0.04487659
0.31269148,0.89039429,0.74112816,0.97546561,0.04750739
0.34201489,0.69236140,0.69406228,0.95480097,0.05809534
0.25700499,0.89543800,0.67302005,0.92655997,0.05500630
0.38045232,0.68506117,0.72873312,0.95172033,0.04807742
0.35048242,0.88198754,0.63346148,0.97264440,0.04909897
0.32630991,0.80276240,0.75842191,0.99405034,0.04544605
0.30533019,0.66340348,0.77579034,0.92787647,0.05278739
0.36931905,0.81139649,0.73939386,1.00041099,0.05830136
0.28886442,0.79672950,0.70003487,0.92268429,0.04217385
0.37628898,0.71963020,0.61261197,0.97726950,0.05712617
0.32214339,0.67679024,0.67873032,1.00311699,0.05772541
0.23481433,0.77934180,0.61134388,0.93811622,0.04122991
0.26337104,0.70480326,0.60156234,0.96565744,0.05306312
0.24340812,0.76889675,0.66808998,0.97078502,0.04780213
0.38665493,0.81877142,0.66259507,1.00829721,0.04646555
0.35133485,0.88729181,0.74804770,0.95172599,0.04745279
0.29193619,0.78921586,0.73245681,0.99433711,0.04245007
0.26669243,0.69514306,0.61347098,0.95681148,0.04830066
0.37743147,0.83482787,0.63248655,0.96557022,0.04120962
0.27246419,0.72322587,0.65324802,1.00060926,0.05833282
0.30700895,0.79880445,0.62645567,1.00046176,0.04789493
0.35977330,0.86299924,0.71620368,0.94999541,0.05905590
0.26062115,0.83001625,0.71987221,0.92003378,0.04648828
0.29530895,0.89459475,0.76583382,0.97658117,0.05710736
0.23807359,0.69974604,0.61703166,0.98265908,0.05170389
0.24412338,0.81292729,0.73322220,0.92137988,0.05700752
0.28653486,0.85339472,0.69669743,0.99256358,0.04851485
0.29338688,0.68315973,0.63039407,0.97293489,0.04085642
0.35474807,0.82526695,0.77006857,1.00436350,0.05196589
0.26422546,0.73619572,0.75723149,0.95766062,0.04304963
0.35222839,0.85599130,0.71614095,0.99307446,0.04244524
0.23254934,0.74893499,0.77943815,1.00465812,0.05500450
0.34719080,0.76939251,0.79349905,0.98598778,0.05977914
0.24941598,0.81999390,0.71306852,0.93823684,0.05888788
0.30994840,0.88036672,0.66002660,0.99943905,0.05953253
0.38060525,0.78410604,0.73294016,0.99476521,0.05378230
0.33003085,0.80593174,0.74406396,0.97794259,0.04867705
0.36046415,0.68618713,0.76484298,0.98044012,0.04506436
0.25239241,0.76777595,0.67985502,0.93719261,0.05917249
0.25737108,0.76495233,0.67356853,1.00548579,0.04636167
0.33766143,0.74824362,0.70524551,0.99096684,0.05557312
0.24407241,0.82297028,0.72566287,0.96248440,0.04010982
0.39651981,0.79381875,0.78052247,0.96836321,0.04990360
0.34264056,0.85576221,0.66047099,0.97795324,0.04880907
0.23761016,0.89489346,0.65699444,0.97181365,0.04303767
0.31075020,0.87616683,0.66159823,0.96452976,0.05670588
0.29713657,0.85893719,0.63931326,0.99951804,0.04672674
0.35272402,0.85757597,0.63460639,0.98219164,0.04356442
0.36364565,0.78470739,0.77673843,1.00603318,0.04470008
0.28480656,0.70682910,0.64112134,0.94021196,0.04209095
0.37939723,0.77650099,0.78495744,0.92433486,0.05358860
0.25445923,0.83646688,0.70403953,1.00179962,0.05515488
0.25380590,0.86000878,0.70852443,0.97408626,0.05459545
0.31139574,0.82014483,0.65625375,0.95377540,0.05499196
0.35365532,0.86278335,0.61014741,0.95197758,0.05096640
0.32838635,0.71809656,0.72252872,1.00010845,0.04478514
0.34897637,0.84538930,0.60545440,0.94309683,0.05885032
0.38555394,0.83273431,0.62616923,0.92136772,0.04080255
0.23665474,0.69791823,0.69809344,0.98129958,0.04134475
0.26383891,0.67108448,0.64501173,0.94728377,0.04890142
0.35536752,0.70905786,0.65877920,0.92823684,0.04814143
0.32173740,0.85745893,0.73984695,0.93079453,0.04008008
0.31125136,0.74405669,0.75378589,0.95655587,0.05272543
0.36481979,0.83596806,0.70383267,1.00669348,0.04539479
0.38296226,0.89612989,0.75449125,0.98838464,0.04653784
0.25601901,0.74289929,0.74738648,0.98791991,0.05245410
0.35038849,0.78983590,0.63131485,0.98320142,0.05140307
0.30428370,0.71914491,0.72143777,0.93041192,0.05709600
0.27307099,0.65522495,0.69322094,0.96757382,0.05364916
0.23280980,0.65560214,0.60884574,0.99204083,0.04913805
0.23557533,0.89047533,0.64570301,0.94546164,0.04936349
0.25667058,0.76005842,0.67566968,0.96055829,0.04991215
0.36218146,0.88821722,0.68785200,1.00606580,0.04498962
0.38697556,0.68065474,0.61772590,1.00924823,0.05204525
0.30881764,0.88755468,0.70220238,0.94608608,0.04478836
0.33114131,0.76653814,0.78138269,0.93314552,0.05413521
0.27331082,0.81088703,0.66672910,0.97819706,0.05875314
0.24145430,0.75035333,0.75297308,0.96958169,0.05295959
0.36884648,0.70691158,0.67262343,0.92483175,0.05835818
0.39767897,0.80696035,0.62472980,0.92261868,0.05132901
0.26020452,0.73916643,0.62194702,0.95801152,0.05374781
0.25510776,0.72047036,0.77801618,0.94190053,0.04245564
0.39055001,0.88466976,0.60183818,0.92466312,0.05741541
0.39317577,0.72450102,0.62416111,0.95931457,0.04121786
0.31954591,0.82422527,0.62630106,0.99455505,0.05024521
0.36898664,0.81364676,0.71166610,0.99014354,0.04270131
0.30041246,0.82883755,0.78241684,0.92196711,0.05136371
0.39209578,0.81124638,0.64644956,0.92669423,0.05375385
0.38784156,0.68942363,0.60889721,0.96012656,0.04589270
0.28028452,0.66281397,0.70514838,0.98369989,0.05643526
0.23061078,0.79894450,0.71211066,0.97686209,0.05297001
0.34611035,0.83801442,0.76761839,0.94505309,0.04067152
0.36642476,0.87529762,0.70023094,0.97384394,0.05219764
0.32858783,0.79141607,0.60480296,0.92045683,0.04719892
0.25112787,0.75573762,0.75197695,0.92891755,0.05862678
0.28113152,0.69854569,0.62248140,0.95884361,0.05866687
0.25719068,0.69469373,0.77045094,0.97856221,0.04402056
0.29425623,0.70074517,0.76361370,0.96680088,0.04138841
0.36737790,0.71848370,0.72764674,0.98252768,0.05827219
0.29525432,0.80179112,0.73314719,0.93864308,0.05428575
0.32502332,0.71774217,0.62754306,0.96721959,0.04773236
0.37627748,0.65600616,0.72057729,0.98181268,0.04357504
0.34642858,0.88126896,0.66739470,1.00792670,0.04673856
0.29912286,0.73350827,0.71454906,0.98880996,0.05388834
0.33609956,0.78196767,0.69522093,0.98449044,0.05729040
0.24813956,0.89425741,0.70903677,0.99397472,0.05341176
0.28870458,0.70934297,0.76990610,1.00733681,0.05896764
0.26537032,0.86825882,0.79529161,0.92193343,0.04058394
0.23837409,0.88445877,0.67284852,0.99151259,0.04698910
0.29527372,0.70644314,0.79428541,0.99471521,0.05575492
0.39039631,0.88801152,0.60802766,0.96381134,0.05587764
0.24662428,0.81935588,0.62474328,1.00729832,0.04564756
